Student_IDs,Semester,Degree_Type,Class_Standing,Major,Expected_Graduation,Course_Name,Course_Number,Course_Type,Course_Code_by_Thousands,Semester_Week,Check_In_Date,Check_In_Time,Check_Out_Time,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA
BGSU00115,Fall 2016,Undergraduate,Senior,"CHIN-MIN:Chinese Minor,COMPSC-BS:Computer Science",Spring Semester 2021,Calculus and Analytic Geometry,MATH-1310,MATH,1000,2,9/1/16,19:21:00,19:31:00,9,MALE,11,2.6,162,3.017,-0.417
BGSU00115,Fall 2016,Undergraduate,Senior,"CHIN-MIN:Chinese Minor,COMPSC-BS:Computer Science",Spring Semester 2021,Intermediate Programming,CS-2020,CS,2000,4,9/12/16,16:35:00,16:42:00,7,MALE,11,2.6,162,3.017,-0.417
BGSU00118,Fall 2016,Undergraduate,Senior,"GBUS-MIN:General Business,MATH-BS:Mathematics",Fall Semester 2019,Elementary Linear Algebra,MATH-3320,MATH,3000,8,10/12/16,21:09:00,22:02:00,53,FEMALE,3,0,138,2.006,-2.006
BGSU00120,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry III,MATH-2330,MATH,2000,17,12/12/16,18:54:00,19:30:00,36,MALE,15,3,129,2.063,0.937
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,17,12/12/16,14:27:00,19:53:00,326,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,14,11/21/16,08:05:00,12:15:00,250,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,17,12/12/16,09:22:00,12:57:00,214,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,7,10/3/16,08:55:00,12:17:00,201,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,4,9/12/16,09:10:00,12:09:00,179,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,2,9/1/16,19:30:00,21:58:00,148,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,12,11/10/16,13:24:00,15:27:00,122,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,2,8/30/16,19:05:00,20:19:00,74,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,13,11/16/16,13:45:00,14:52:00,66,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,9/9/16,14:20:00,15:24:00,63,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,5,9/21/16,14:21:00,15:22:00,61,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,2,9/2/16,11:28:00,11:50:00,22,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,12,11/10/16,20:30:00,20:53:00,22,MALE,12,2.666,133,2.636,0.03
BGSU00121,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,16,12/5/16,11:37:00,11:53:00,15,MALE,12,2.666,133,2.636,0.03
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,8,10/12/16,16:29:00,20:50:00,260,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,11,11/3/16,17:52:00,21:58:00,245,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,15,12/2/16,11:22:00,15:18:00,235,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,4,9/15/16,18:37:00,21:59:00,201,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,17,12/15/16,09:46:00,13:04:00,198,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,8,10/13/16,14:49:00,17:54:00,184,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,8,10/13/16,19:23:00,22:03:00,160,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,2,9/1/16,19:46:00,21:59:00,133,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,4,9/16/16,13:24:00,15:21:00,117,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,4,9/14/16,17:05:00,18:59:00,114,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,13,11/17/16,20:01:00,21:51:00,109,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,11,11/4/16,13:26:00,14:59:00,92,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,9,10/20/16,16:31:00,17:47:00,76,MALE,13,3.1,163,2.109,0.991
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,17,12/14/16,16:02:00,16:27:00,24,MALE,13,3.1,163,2.109,0.991
BGSU00129,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,Properties and Testing of Engineering Materials,ENGT-3400,ENGT,3000,5,9/21/16,14:06:00,15:30:00,83,MALE,15,3.8,31,2.75,1.05
BGSU00130,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,3,9/6/16,17:05:00,19:21:00,136,MALE,12,3.25,154,3.29,-0.04
BGSU00130,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,15,12/1/16,10:51:00,12:16:00,85,MALE,12,3.25,154,3.29,-0.04
BGSU00130,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,2,9/1/16,20:15:00,21:16:00,61,MALE,12,3.25,154,3.29,-0.04
BGSU00132,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Elementary Spanish I,SPAN-1010,SPAN,1000,4,9/16/16,10:06:00,11:00:00,54,FEMALE,10,1.428,140,2.052,-0.624
BGSU00132,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Elementary Spanish I,SPAN-1010,SPAN,1000,9,10/21/16,10:18:00,11:03:00,44,FEMALE,10,1.428,140,2.052,-0.624
BGSU00133,Fall 2016,Undergraduate,Freshman,NONDEGMAIN:Non-Degree Graduate at Main,Summer Semester 2019,Basic Organic Chemistry,CHEM-3060,CHEM,3000,4,9/18/16,18:01:00,19:02:00,60,FEMALE,12,3.75,46,3.93,-0.18
BGSU00133,Fall 2016,Undergraduate,Freshman,NONDEGMAIN:Non-Degree Graduate at Main,Summer Semester 2019,Basic Organic Chemistry,CHEM-3060,CHEM,3000,12,11/13/16,18:07:00,18:55:00,48,FEMALE,12,3.75,46,3.93,-0.18
BGSU00133,Fall 2016,Undergraduate,Freshman,NONDEGMAIN:Non-Degree Graduate at Main,Summer Semester 2019,Basic Organic Chemistry,CHEM-3060,CHEM,3000,8,10/16/16,18:17:00,19:03:00,46,FEMALE,12,3.75,46,3.93,-0.18
BGSU00133,Fall 2016,Undergraduate,Freshman,NONDEGMAIN:Non-Degree Graduate at Main,Summer Semester 2019,Basic Organic Chemistry,CHEM-3060,CHEM,3000,5,9/25/16,18:05:00,18:28:00,22,FEMALE,12,3.75,46,3.93,-0.18
BGSU00135,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Intermediate Spanish II,SPAN-2020,SPAN,2000,5,9/21/16,12:28:00,13:20:00,51,MALE,9,2,145,2.202,-0.202
BGSU00139,Fall 2016,Undergraduate,Senior,No Response,Fall Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,6,9/28/16,14:32:00,15:33:00,60,MALE,10,3.1,141.03,2.602,0.498
BGSU00140,Fall 2016,Undergraduate,Senior,No Response,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,17,12/12/16,18:43:00,20:59:00,136,FEMALE,6,3.5,138,2.728,0.772
BGSU00142,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,Structural Design,CONS-3360,CONS,3000,10,10/27/16,09:21:00,12:49:00,207,FEMALE,16,3,141,2.212,0.788
BGSU00142,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,Structural Design,CONS-3360,CONS,3000,10,10/26/16,12:53:00,15:24:00,150,FEMALE,16,3,141,2.212,0.788
BGSU00142,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,Structural Design,CONS-3360,CONS,3000,9,10/18/16,09:13:00,11:23:00,130,FEMALE,16,3,141,2.212,0.788
BGSU00142,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,Structural Design,CONS-3360,CONS,3000,13,11/17/16,09:42:00,11:36:00,113,FEMALE,16,3,141,2.212,0.788
BGSU00142,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,LEED and Lean Fundamentals,CONS-4000,CONS,4000,6,9/27/16,09:37:00,11:26:00,108,FEMALE,16,3,141,2.212,0.788
BGSU00142,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,Introduction to Construction,CONS-2350,CONS,2000,10,10/25/16,09:29:00,11:15:00,105,FEMALE,16,3,141,2.212,0.788
BGSU00142,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,Introduction to Construction,CONS-2350,CONS,2000,8,10/12/16,12:37:00,14:18:00,101,FEMALE,16,3,141,2.212,0.788
BGSU00142,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,LEED and Lean Fundamentals,CONS-4000,CONS,4000,10,10/30/16,19:49:00,21:04:00,74,FEMALE,16,3,141,2.212,0.788
BGSU00142,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,Introduction to Construction,CONS-2350,CONS,2000,5,9/22/16,09:24:00,10:12:00,47,FEMALE,16,3,141,2.212,0.788
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,17,12/13/16,08:18:00,22:00:00,822,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,17,12/12/16,15:02:00,21:39:00,396,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,16,12/11/16,15:49:00,21:52:00,362,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,13,11/16/16,16:24:00,21:38:00,314,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,15,12/2/16,13:30:00,16:51:00,201,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,16,12/6/16,08:10:00,11:28:00,198,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,7,10/4/16,08:06:00,11:19:00,192,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,11,11/1/16,17:09:00,20:11:00,181,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,17,12/14/16,07:51:00,10:38:00,167,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,9,10/19/16,12:43:00,15:29:00,165,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,4,9/15/16,08:38:00,11:07:00,149,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,15,11/28/16,19:17:00,21:45:00,148,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,15,12/2/16,10:33:00,12:59:00,146,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,4,9/16/16,14:27:00,16:51:00,144,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,12,11/10/16,18:52:00,21:11:00,139,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,16,12/5/16,20:02:00,21:48:00,106,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,6,9/28/16,20:57:00,22:03:00,65,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,6,9/29/16,09:59:00,11:03:00,63,MALE,15,2.4,136,2.893,-0.493
BGSU00143,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Summer Semester 2019,No Response,No Response,No Response,0,16,12/7/16,14:03:00,15:01:00,58,MALE,15,2.4,136,2.893,-0.493
BGSU00146,Fall 2016,Undergraduate,Senior,ACCT-BSBA:Accounting,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,6,9/28/16,14:25:00,14:37:00,12,MALE,6,2,95,2.842,-0.842
BGSU00147,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,10,10/28/16,15:42:00,16:24:00,42,MALE,19,3.625,198,3.625,0
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,5,9/19/16,10:27:00,13:07:00,160,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,6,9/28/16,14:24:00,16:34:00,129,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,9/7/16,14:24:00,16:27:00,123,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,9/6/16,14:48:00,16:48:00,119,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,8,10/12/16,14:15:00,16:15:00,119,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,7,10/3/16,18:01:00,19:57:00,116,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,11,11/2/16,14:35:00,16:22:00,107,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,12,11/9/16,14:49:00,16:24:00,95,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,11,11/6/16,18:49:00,20:19:00,90,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,9/8/16,18:36:00,20:04:00,88,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,4,9/15/16,20:34:00,21:56:00,82,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,9,10/17/16,14:34:00,15:39:00,64,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,6,9/28/16,18:36:00,19:33:00,56,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,13,11/16/16,15:11:00,16:07:00,56,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,9/9/16,15:38:00,16:34:00,55,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,15,11/30/16,18:49:00,19:36:00,47,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,9,10/19/16,14:43:00,15:25:00,42,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,4,9/15/16,17:03:00,17:45:00,41,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,15,11/28/16,17:53:00,18:34:00,40,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,6,9/26/16,17:42:00,18:14:00,32,FEMALE,12,3,169,2.726,0.274
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,7,10/5/16,15:39:00,16:11:00,31,FEMALE,12,3,169,2.726,0.274
BGSU00158,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Life Through Time,GEOL-1050,GEOL,1000,11,11/6/16,18:15:00,20:01:00,105,MALE,12,2.25,134,2.756,-0.506
BGSU00158,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Life Through Time,GEOL-1050,GEOL,1000,5,9/25/16,18:21:00,20:02:00,100,MALE,12,2.25,134,2.756,-0.506
BGSU00164,Fall 2016,Undergraduate,Senior,MACC:Master of Accountancy,Summer Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,4,9/13/16,14:44:00,14:53:00,8,MALE,15,2.2,133,2.536,-0.336
BGSU00169,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,Principles of Macroeconomics,ECON-2030,ECON,2000,4,9/13/16,18:30:00,18:39:00,8,FEMALE,18,3.2,136,2.837,0.363
BGSU00170,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Accounting Concepts for Nonbusiness Students,ACCT-2000,ACCT,2000,4,9/14/16,18:10:00,21:24:00,194,FEMALE,18,3.333,144,3.648,-0.315
BGSU00171,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,College Physics I,PHYS-2010,PHYS,2000,8,10/12/16,15:58:00,16:56:00,57,MALE,10,2.769,137,2.556,0.213
BGSU00174,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Introduction to Economics,ECON-2000,ECON,2000,16,12/6/16,10:57:00,11:32:00,34,FEMALE,12,1.25,127,2.352,-1.102
BGSU00174,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Introduction to Economics,ECON-2000,ECON,2000,11,11/1/16,18:57:00,19:26:00,29,FEMALE,12,1.25,127,2.352,-1.102
BGSU00177,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Calculus and Analytic Geometry,MATH-1310,MATH,1000,4,9/12/16,19:22:00,21:36:00,133,MALE,17,2.352,182,2.119,0.233
BGSU00177,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Calculus and Analytic Geometry,MATH-1310,MATH,1000,11,11/1/16,20:03:00,21:44:00,100,MALE,17,2.352,182,2.119,0.233
BGSU00177,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Calculus and Analytic Geometry,MATH-1310,MATH,1000,7,10/6/16,21:01:00,21:52:00,50,MALE,17,2.352,182,2.119,0.233
BGSU00177,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Calculus and Analytic Geometry,MATH-1310,MATH,1000,10,10/26/16,20:14:00,20:55:00,41,MALE,17,2.352,182,2.119,0.233
BGSU00181,Fall 2016,Undergraduate,Senior,AEDSBSARCH:Arch/Environmental Desn Stds,Spring Semester 2017,Structural Design,CONS-3360,CONS,3000,9,10/18/16,09:13:00,11:23:00,129,MALE,12,1.75,107,2.26,-0.51
BGSU00181,Fall 2016,Undergraduate,Senior,AEDSBSARCH:Arch/Environmental Desn Stds,Spring Semester 2017,Structural Design,CONS-3360,CONS,3000,13,11/17/16,09:42:00,11:36:00,113,MALE,12,1.75,107,2.26,-0.51
BGSU00181,Fall 2016,Undergraduate,Senior,AEDSBSARCH:Arch/Environmental Desn Stds,Spring Semester 2017,Structural Design,CONS-3360,CONS,3000,6,9/27/16,09:36:00,11:25:00,109,MALE,12,1.75,107,2.26,-0.51
BGSU00181,Fall 2016,Undergraduate,Senior,AEDSBSARCH:Arch/Environmental Desn Stds,Spring Semester 2017,Structural Design,CONS-3360,CONS,3000,10,10/25/16,09:30:00,11:15:00,105,MALE,12,1.75,107,2.26,-0.51
BGSU00182,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Using Statistics,STAT-2000,STAT,2000,3,9/6/16,10:16:00,11:54:00,97,MALE,13,2.076,146,2.6,-0.524
BGSU00185,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,17,12/13/16,09:37:00,13:58:00,260,MALE,3,4,137,3.137,0.863
BGSU00185,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,16,12/9/16,09:40:00,11:42:00,121,MALE,3,4,137,3.137,0.863
BGSU00185,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,6,9/26/16,13:57:00,15:57:00,119,MALE,3,4,137,3.137,0.863
BGSU00185,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,4,9/14/16,14:16:00,15:59:00,103,MALE,3,4,137,3.137,0.863
